,id,name,categories,lat,lng,neighborhood,distance [m]
45,4b14d297f964a520cfa623e3,S+U Heidelberger Platz,Metro Station,52.47973533822178,13.312253952026367,Mecklenburgische Str. 23 (Aßmannshauser Str.),2637
46,4bf6cb9ab182c9b6cc81745a,U Siemensdamm,Metro Station,52.53676847217614,13.27289149833617,Siemensdamm (Jungfernheideweg),4441
47,4ca85a4cae1eef3b2a473247,U Podbielskiallee,Metro Station,52.464128634829564,13.296021223068237,Podbielskiallee (Im Dol),4447
48,4af292bbf964a520f9e721e3,U Gleisdreieck,Metro Station,52.499628045085096,13.374195182256644,Luckenwalder Str.,4459
49,4bbfc839b492d13ae751a360,U Mendelssohn-Bartholdy-Park,Metro Station,52.503460838676894,13.374693911975196,Köthener Straße (Hafenplatz),4474
50,4b0abe3ef964a5202f2723e3,U Bundestag,Metro Station,52.52007274110608,13.372657299041746,Konrad-Adenauer-Str. (Willy-Brandt-Str.),4718
51,4babda74f964a5203bcf3ae3,U Potsdamer Platz,Metro Station,52.508934016800275,13.377957344055174,Potsdamer Platz (Leipziger Platz),4736
52,4bfa64168d30d13ade780318,U Rohrdamm,Metro Station,52.53695534927465,13.263806320288202,Nonnendammallee (Rohrdamm),4821
53,4bbecc68b083a5935f92a2e9,U Hauptbahnhof,Metro Station,52.5254517467966,13.369975090026855,Europaplatz,4828
54,4af439b1f964a520b5f021e3,S+U Bundesplatz,Metro Station,52.477807278577636,13.329024437212707,Bundesallee (Wexstr.),3158
55,4b5ae406f964a52002d928e3,U Schloßstraße,Metro Station,52.460454895894934,13.32435607910156,Schloßstr. (Schildhornstr.),4890
56,4b111954f964a5200c7823e3,U Möckernbrücke,Metro Station,52.49898724037058,13.382950634756428,Hallesches Ufer (Möckernbrücke),5057
57,4af2ca37f964a52083e821e3,U Amrumer Straße,Metro Station,52.54198370957639,13.349366623413603,Amrumer Str. (Föhrer Str.),5110
58,4b556267f964a520fee227e3,U Ruhleben,Metro Station,52.52554488987938,13.241539333928813,Charlottenburger Chaussee (Hempelsteig),5176
59,4af9a376f964a520c81222e3,U Mohrenstraße,Metro Station,52.51171569780645,13.385016918182373,Mohrenstr.,5256
60,4b9f5131f964a520571c37e3,U Dahlem-Dorf,Metro Station,52.457251320957354,13.289682258662365,Brümmerstr. (Fabeckstr.),5288
61,4b0fd38df964a5203e6523e3,S+U Innsbrucker Platz,Metro Station,52.478007182840436,13.342340803829249,Innsbrucker Platz 67 (Wexstr.),3627
62,4af58b28f964a520c3f921e3,U Mehringdamm,Metro Station,52.49402224530143,13.388417104634081,Mehringdamm (Gneisenaustr.),5503
63,4aee9cb9f964a52013d421e3,U Kochstraße,Metro Station,52.50630840079257,13.390583709140328,Friedrichstr. (Kochstr.),5560
64,4af2f8bff964a52077e921e3,U Stadtmitte,Metro Station,52.511310863161526,13.389801979064941,Friedrichstr. (Mohrenstr.),5568
65,4b0839edf964a520be0623e3,U Platz der Luftbrücke,Metro Station,52.48567257074576,13.385847941207539,Mehringdamm (Platz der Luftbrücke),5588
66,4af315a9f964a5207cea21e3,U Hallesches Tor,Metro Station,52.497758988034825,13.390683592034504,Hallesches Ufer (Tempelhofer Ufer),5592
67,4b596614f964a520208728e3,U Kurt-Schumacher-Platz,Metro Station,52.563306337550934,13.32699837431819,Kurt-Schumacher-Damm (Scharnweberstr.),6790
68,4b0b01cbf964a520782b23e3,U Französische Straße,Metro Station,52.514603445484724,13.389261359355753,Französische Str (Friedrichstr.),5602
69,4bb4da67f1b976b0cb6d1f20,U Paulsternstraße,Metro Station,52.53795626325414,13.248367242454007,Nonnendammallee (Paulsternstr.),5615
70,51d569e4498eece3ebd105d7,U Friedrichstraße,Metro Station,52.52007149641384,13.388014092272728,Friedrichstr. (Georgenstr.),5689
71,4b0ebf5ef964a5207b5a23e3,U Reinickendorfer Straße,Metro Station,52.539913971157034,13.370492332764082,Müllerstr. (Reinickendorfer Str.),5841
72,4aee9c6cf964a52012d421e3,U Schwartzkopffstraße,Metro Station,52.53602582488274,13.376294584693737,Chausseestr. (Schwartzkopffstr.),5850
73,4b0abbecf964a520102723e3,S+U Brandenburger Tor,Light Rail Station,52.516514722235115,13.380191958856596,Unter den Linden (Wilhelmstr.),5063
74,4bc73bff2f94d13a077c117f,U Naturkundemuseum,Metro Station,52.53117133901429,13.382340253353728,Chausseestr. (Invalidenstr.),5874
75,4af28ec8f964a520e8e721e3,U Oranienburger Tor,Metro Station,52.525582296999815,13.387312889099121,Friedrichstr. (Claire-Waldoff-Str.),5875
76,4aee81a7f964a520f5d321e3,U Leopoldplatz,Metro Station,52.546431638687736,13.359168355234766,Müllerstr. (Schulstr.),5892
77,4b05b5c0f964a52059e122e3,U Paradestraße,Metro Station,52.477961281112556,13.385738240980322,Tempelhofer Damm (Paradestraße),5938
78,4adcda7df964a520af4721e3,U Hausvogteiplatz,Metro Station,52.51330888180361,13.395423889160156,Hausvogteiplatz (Taubenstr.),5982
79,4dc95c8dd22dc853b4e3befd,U Seestraße,Metro Station,52.550043437911135,13.352654883237797,Müllerstr. (Seestr.),5992
80,4b0d6a2ef964a520cc4723e3,S+U Westhafen,Metro Station,52.536050461566774,13.343783649654007,An der Putlitzbrücke,4350
