,id,name,categories,lat,lng,neighborhood,distance [m]
59,58a0303576b8b24413aa2193,Momiji,Japanese Restaurant,52.506621,13.320423,Bleibtreustraße 52,876
60,4adcda79f964a520894621e3,VOX Restaurant,Sushi Restaurant,52.508108283143834,13.3725115608619,Marlene-Dietrich-Platz 2,4358
61,4bd5974e7b1876b074f28a86,Sy Restaurant,Vietnamese Restaurant,52.506852,13.308332,Kantstr. 54,392
62,5207c37411d27cd9e7c52703,Co'm Á,Sushi Restaurant,52.500385371034106,13.422653677712747,Oranienstr. 191 (Heinrichplatz),7731
63,4d4c3395a33fb1f7c7e8bb80,Sakura,Japanese Restaurant,52.50251743082108,13.351221767484894,Kurfürstenstr. 126,2885
64,5c30f6c415173e0038c9095c,Enzo Sushi Bar,Sushi Restaurant,52.534618,13.425019,Marienburger Str. 38,8616
65,4b18fd46f964a520f8d623e3,Ishin,Japanese Restaurant,52.50785008211851,13.39251121975676,Charlottenstr. 16 (Eingang Zimmerstr.),5703
66,530cd841498ec10a2218a1ad,Any Sushi,Sushi Restaurant,52.46024679368716,13.325181971951032,Hubertusstraße 3,4925
67,4d8790a850913704dd02c35b,Cowei,Japanese Restaurant,52.5222693,13.3996439,Stadtbahnbogen 152 (James-Simon-Park),6514
68,4dd7c09b8877f1150ff0abe0,Asia Land,Chinese Restaurant,52.501626560038034,13.334955340787701,Berlin,1791
69,56b778b6498e7c199b6b1e7d,Mama Cook,Vietnamese Restaurant,52.50297528052083,13.388150737751431,Hedemannstraße 10,5386
70,5570475e498e055a78a82531,King King,Sushi Restaurant,52.52510912065574,13.410327894011647,Rosa-Luxemburg-Str. 17,7301
71,5d52bd6d4d6dee00076eedbb,JABE Dine & Bar,Japanese Restaurant,52.5275,13.408273,Alte Schönhauser Str. 7-8,7264
72,588cc52851666a083e4cb174,Café Komine,Café,52.497845,13.341739,Welserstr. 13-15 (Geisbeegerstr.),2322
73,5884aa834bafb766c2a8575e,Phantasia,Sushi Restaurant,52.49227968985153,13.387243808508767,Mehringdamm 44 - 46,5465
74,4f8ea7c6e4b00231899b6b7d,Ha-an Sushi,Sushi Restaurant,52.53824864908185,13.40936535077294,Kastanienallee 18,7850
75,4b116498f964a520947b23e3,TTP Sushi,Sushi Restaurant,52.498992527605026,13.315205665043964,Olivaer Platz 5-6,655
76,4b40e0aaf964a520a2bc25e3,Cube Sushi,Sushi Restaurant,52.49082687371909,13.39424240698957,Zossener Str. 18,5964
77,57e2bd55498ed8158ea52696,CUBO,Japanese Restaurant,52.485311285410276,13.352048483100285,Eisenacher Str. 59,3559
78,4b3a5a6ff964a520616525e3,Mikoto Sushi,Japanese Restaurant,52.544414,13.416213,Pappelallee 22,8600
79,4b097215f964a520621723e3,Tabeyo Sushi,Sushi Restaurant,52.540635820648575,13.414706792647316,Danziger Str. 12,8296
80,4fddeb7be4b0d331696751c5,RICE IN,Sushi Restaurant,52.51094781266729,13.462076223240038,Grünberger Str. 88,10428
