,id,name,categories,lat,lng,neighborhood,distance [m]
0,4a1c8506f964a520457b1fe3,Berlin Hauptbahnhof,Light Rail Station,52.525219740053664,13.369368947618717,Europaplatz 1 (Washingtonplatz),4779
1,4af5f0c7f964a52020ff21e3,Bahnhof Berlin Friedrichstraße,Light Rail Station,52.52028438859317,13.387062800611602,Georgenstr. 14/17,5636
2,4b05bf38f964a5204ce222e3,Bahnhof Berlin Potsdamer Platz,Light Rail Station,52.509722699579015,13.37659678898891,Potsdamer Platz (Potsdamer Str.),4657
3,4adcda91f964a520ba4b21e3,Bahnhof Berlin Zoologischer Garten,Light Rail Station,52.50664170175053,13.332512656614364,Hardenbergplatz 13,1657
4,4b01859ef964a520174322e3,S Savignyplatz,Light Rail Station,52.50509280813989,13.319846821638462,Bleibtreustr. 49,782
5,4b49c4aff964a520617326e3,S Halensee,Light Rail Station,52.49646643261564,13.290118428858907,Kurfürstendamm 69 (Westfälische Str.),1470
6,4b0709f1f964a520fbf522e3,S Westkreuz,Light Rail Station,52.500958551986976,13.283716263653647,Halenseestr. 28 (Am Westkreuz),1711
7,4b532265f964a520de8f27e3,S Hohenzollerndamm,Light Rail Station,52.488568840633555,13.300280570983887,Hohenzollerndamm 48,1738
8,4b115e73f964a5200a7b23e3,S Messe Nord / ICC,Light Rail Station,52.507354565493635,13.283233524589374,Messedamm (Neue Kantstr.),1780
9,4b236583f964a520a85524e3,S Tiergarten,Light Rail Station,52.51426410937512,13.33624071943421,Straße des 17. Juni (Bachstr.),2229
10,4bddd19a0ee3a59337c62eb0,S Westend,Light Rail Station,52.51842443666713,13.284245579503668,Spandauer Damm (Stadtring),2357
11,4b14d297f964a520cfa623e3,S+U Heidelberger Platz,Light Rail Station,52.47973533822178,13.312253952026367,Mecklenburgische Str. 23 (Aßmannshauser Str.),2637
12,4fb8f0e2e4b0d0cc8214991b,S Messe Süd (Eichkamp),Light Rail Station,52.49871787792146,13.270266057700047,Messedamm,2652
13,4af439b1f964a520b5f021e3,S+U Bundesplatz,Light Rail Station,52.477807278577636,13.329024437212707,Bundesallee (Wexstr.),3158
14,4b2cd4a3f964a520a4c924e3,S Bellevue,Light Rail Station,52.52004051162699,13.34778050309176,Bartningallee 18,3237
